racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","3rd","0.75","Lustown Baba (IRE)","8","Murtagh, J P","5","Kelly, S B","0","135","14",,"97","1 mins 29.25s","89.25","4","98.5","7","3","Flat","19.38","4.46","3","3","1540","0","Non-Handicap","tracked leaders in centre group, ridden over 2f out, disputed 3rd over 1f out, kept on same pace inside final furlong","2","None","Right Handed",,"22","19","Alhebayeb (IRE)","Undulating",
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","4th","HD","Mise Le Meas (IRE)","6","Murtagh, J P","3","Coen, Ben M","0","123","3.5",,"98","1 mins 29.25s","89.25","4.1","98.5","7","4","Flat","5.19","1.79","3","3","1540","0","Non-Handicap","held up in centre group, ridden and progress 1 1/2f out, disputed 3rd over 1f out, kept on same pace inside final furlong","8","None","Right Handed",,"25","5","New Bay","Undulating",
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","5th","2.5","Sh Boom","1","Lyons, G M","6","Keane, C T","0","135","6.5",,"100","1 mins 29.25s","89.25","6.6","98.5","7","5","Flat","9.08","2.52","3","3","1540","0","Non-Handicap","tracked leader on far rail, ridden over 2f out, no extra in 5th 1f out, kept on one pace","4","None","Right Handed",,"22","25","War Command (USA)","Undulating",
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","6th","0.5","Prettiest (USA)","3","OBrien, A P","3","Moore, Ryan","0","123","9",,"99","1 mins 29.25s","89.25","7.1","98.5","7","6","Flat","12.44","3.15","3","3","1540","0","Non-Handicap","held up behind leaders on far rail, ridden 1 1/2f out, no extra over 1f out","9","None","Right Handed",,"19","6","Dubawi (IRE)","Undulating",
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","7th","NK","Lets (IRE)","7","Condon, K J","4","McCullagh, N G","0","135","125",,"92","1 mins 29.25s","89.25","7.25","98.5","7","7","Flat","199.16","38.25","3","3","1540","0","Non-Handicap","held up in centre group, ridden 2f out, no impression over 1f out","1","None","Right Handed",,"26","18","Shalaa (IRE)","Undulating",
"2022-05-02","15:30:00","Curragh","Coolmore Stud Circus Maximus Irish European Breeders Fund Athasi Stakes (Fillies And Mares Group 3)","3yo+","Irish","Group 3","7f ","35841","Yielding To Soft","8","8th","0.5","My Holy Fox (IRE)","4","Harrington, Mrs John","4","Foley, Shane","0","135","18",,"95","1 mins 29.25s","89.25","7.75","98.5","7","8","Flat","25.11","5.53","3","3","1540","0","Non-Handicap","tracked leader and prominent in centre group, ridden 2f out, no extra 1 1/2f out","3","None","Right Handed","CkPc","178","6","Holy Roman Emperor (IRE)","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","1st",,"Layfayette (IRE)","6","Meade, Noel","5","Hayes, C D","0","131","3",,"107","2 mins 12.89s","132.89",,"106","10","1","Flat","4.48","2.35","2","2","2200","0","Non-Handicap","held up in rear, progress on outer 3f out, ridden to challenge 1 1/2f out, led 1f out, kept on well final furlong","5","None","Right Handed",,"22","19","French Navy","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","2nd","0.75","Bear Story (IRE)","1","Halford, M","4","Whelan, R P","0","131","14",,"106","2 mins 12.89s","132.89","0.75","106","10","2","Flat","18.73","7.86","2","2","2200","0","Non-Handicap","held up behind leaders early, disputing 3rd halfway, ridden to challenge 2f out, led 1 1/f2 out, headed 1f out, kept on same pace final furlong","1","None","Right Handed",,"22","13","Kodiac","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","3rd","1","Visualisation (IRE)","5","OBrien, Joseph Patrick","4","McDonogh, D P","0","131","22",,"104","2 mins 12.89s","132.89","1.75","106","10","3","Flat","29.74","12.12","2","2","2200","0","Non-Handicap","tracked leader, ridden to lead 2f out, headed 1 1/2f out, under pressure in 3rd 1f out, kept on same pace","7","None","Right Handed",,"22","10","No Nay Never (USA)","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","4th","0.5","High Definition (IRE)","3","OBrien, A P","4","Moore, Ryan","0","131","2.5","(Fav)","109","2 mins 12.89s","132.89","2.25","106","10","4","Flat","3.88","2.11","2","2","2200","0","Non-Handicap","held up towards rear, ridden to progress on inner 2f out, under pressure in 4th 1f out, kept on same pace final furlong","4","None","Right Handed",,"22","7","Galileo (IRE)","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","5th","4.25","Gear Up (IRE)","7","OBrien, Joseph Patrick","4","Crosse, S M","0","131","5",,"105","2 mins 12.89s","132.89","6.5","106","10","5","Flat","6.95","3.3","2","2","2200","0","Non-Handicap","tracked leaders, disputed 3rd halfway, ridden in 5th 2f out, no impression over 1f out, kept on one pace","3","None","Right Handed"," TT","22","8","Teofilo (IRE)","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","6th","NK","Cadillac (IRE)","4","Harrington, Mrs John","4","Foley, Shane","0","131","9",,"111","2 mins 12.89s","132.89","6.65","106","10","6","Flat","12.08","5.29","2","2","2200","0","Non-Handicap","tracked leaders briefly, soon held up, ridden in 6th 3f out, no impression 1 12f out, kept on one pace","2","None","Right Handed",,"26","6","Lope De Vega (IRE)","Undulating",
"2022-05-02","16:05:00","Curragh","Coolmore Sottsass Irish European Breeders Fund Mooresbridge Stakes (Group 2)","4yo+","Irish","Group 2","1m2f ","63717","Yielding","7","7th","6.5","Licence","2","Lyons, G M","4","Keane, C T","0","131","3.33",,"103","2 mins 12.89s","132.89","13.15","106","10","7","Flat","4.89","2.5","2","2","2200","0","Non-Handicap","led, ridden and headed 2f out, soon no extra","6","None","Right Handed",,"36","2","Frankel","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","1st",,"Ginsburg (IRE)","18","Keane, Gerard","4","Bird, Sean","7","122","28",,"64","1 mins 29.43s","89.43",,"69","7","1","Flat","42.399253406403574","8.473559252754349","4","4","1540","0","Handicap","tracked leaders, 3rd halfway, ridden into 2nd 2f out, led 1 1/2f out, kept on strongly final furlong","13","None","Right Handed","CkPc","25","9","Lawman (FR)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","2nd","3.25","River Derwent","9","OBrien, Joseph Patrick","4","Horgan, H J","4","142","7.5",,"81","1 mins 29.43s","89.43","3.25","69","7","2","Flat","8.752960039259378","2.799269696","4","4","1540","0","Handicap","mid-division, ridden into 6th 2f out, 4th 1f out, kept on inside final furlong to go 2nd, no impression on winner","1","None","Right Handed",,"216","5","Kingman","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","3rd","1","Tyrions Dream (IRE)","13","Howard, Aidan Anthony","5","Crosse, Nathan","0","119","16",,"52","1 mins 29.43s","89.43","4.25","69","7","3","Flat","18.211009204","4.8","4","4","1540","0","Handicap","settled behind leaders, 6th halfway, ridden in 5th 2f out, kept on same pace final furlong","18","None","Right Handed","Blnk TT","16","16","Dream Ahead (USA)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","4th","1.25","New York Angel (IRE)","11","Murtagh, J P","4","Sheehy, Danny","0","137","8",,"72","1 mins 29.43s","89.43","5.5","69","7","4","Flat","11.154295633198931","3.25","4","4","1540","0","Handicap","soon prominent, led after 1f, ridden 2f out, headed 1 1/2f out, no extra final furlong, kept on same pace","6","None","Right Handed","Hood","26","5","Zoffany (IRE)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","5th","1.75","Dixie Bluebell (IRE)","15","Bolger, J S","4","McAteer, L T","0","139","4.5","(Fav)","74","1 mins 29.43s","89.43","7.25","69","7","5","Flat","5.682345640751336","2.24","4","4","1540","0","Handicap","tracked leader, 2nd halfway, ridden in 3rd over 2f out, no impression over 1f out, kept on one pace","3","None","Right Handed",,"26","13","Fracas (IRE)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","6th","HD","Sunset Nova (IRE)","12","Slattery, Andrew","6","Hayes, Amy Jo","7","132","8",,"74","1 mins 29.43s","89.43","7.35","69","7","6","Flat","12.5","3.11818073","4","4","1540","0","Handicap","held up, ridden into 7th 2f out, no impression over 1f out, kept on one pace","4","None","Right Handed",,"9","65","Zebedee","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","7th","1.5","Seven Worlds (IRE)","14","Bunyan, Darren","5","Powell, J A","4","115","14",,"54","1 mins 29.43s","89.43","8.85","69","7","7","Flat","20","4.5","4","4","1540","0","Handicap","mid-division, ridden 3f out, edged towards stand's rail over 2f out, stayed on into 7th 1f out, kept on one pace final furlong","17","None","Right Handed","Blnk TT","9","19","No Nay Never (USA)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","8th","1.25","Texas Rock (IRE)","4","Grassick, M C","11","Sheehy, M P","0","142","14",,"77","1 mins 29.43s","89.43","10.1","69","7","8","Flat","26","5.035753218840514","4","4","1540","0","Handicap","soon tracked leaders, 5th halfway, ridden in 4th 2f out, no extra over 1f out","2","None","Right Handed",,"22","63","Rock Of Gibraltar (IRE)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","9th","2","Sense Of Romance (IRE)","8","Smyth, Lee","4","Kearney, J","4","132","14",,"71","1 mins 29.43s","89.43","12.1","69","7","9","Flat","28","5.208977724577853","4","4","1540","0","Handicap","mid-division, ridden halfway, kept on one pace from over 1f out","9","None","Right Handed",,"30","14","Dutch Art","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","10th","SH","No Patience (IRE)","1","McConnell, John C","4","McConnell, Cillian","4","120","10",,"59","1 mins 29.43s","89.43","12.15","69","7","10","Flat","13.060034704801254","3.55","4","4","1540","0","Handicap","rear of mid-division, ridden 3f out, kept on one pace","15","None","Right Handed",,"22","22","Epaulette (AUS)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","11th","1.5","Numoor","5","McConnell, John C","4","Rutledge, Siobhan","0","138","28",,"73","1 mins 29.43s","89.43","13.65","69","7","11","Flat","100","11.993258453396848","4","4","1540","0","Handicap","mid-division best, ridden and no impression 3f out","5","None","Right Handed"," TT","12","8","Siyouni (FR)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","12th","0.5","Howling Wolf (IRE)","16","Duffy, S M","5","McMonagle, Dylan B","0","134","18",,"69","1 mins 29.43s","89.43","14.15","69","7","12","Flat","25.96022891","5.6","4","4","1540","0","Handicap","towards rear for most, ridden and no impression over 2f out","10","None","Right Handed"," TT","9","22","Footstepsinthesand","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","13th","NK","Epaulawn (IRE)","3","Quinn, M G","4","MacRedmond, Cian","0","128","12",,"63","1 mins 29.43s","89.43","14.3","69","7","13","Flat","19.888104700634727","4.2","4","4","1540","0","Handicap","led briefly, tracked leaders after 1f, 4th halfway, ridden and no extra over 2f out","14","None","Right Handed"," TT","171","6","Epaulette (AUS)","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","14th","NK","Sheila (IRE)","19","Hogan, Denis Gerard","5","Bowen, S D","4","128","22",,"67","1 mins 29.43s","89.43","14.45","69","7","14","Flat","25","5.6","4","4","1540","0","Handicap","always towards rear","12","None","Right Handed",,"12","20","Australia","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","15th","1.75","Thaleeq","2","Weld, D K","5","Coen, J","4","133","7",,"72","1 mins 29.43s","89.43","16.2","69","7","15","Flat","11.62950261","3.1921028487384326","4","4","1540","0","Handicap","tracked leaders, 7th halfway, ridden under 3f out, no extra 2f out","8","None","Right Handed","Vsor","37","16","Muhaarar","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","16th","9","Liquid Luck (IRE)","6","Feane, John James","6","McCullagh, Scott","0","133","16",,"68","1 mins 29.43s","89.43","25.2","69","7","16","Flat","22.745522041344373","4.800342078746514","4","4","1540","0","Handicap","rear of mid-division, ridden and no extra over 2f out","11","None","Right Handed",,"9","14","Bated Breath","Undulating",
"2022-05-02","16:40:00","Curragh","PG Duffy & Sons Citroen Apprentice Handicap","4yo+","Irish",,"7f ","5841","Yielding To Soft","17","17th","5.5","Viv Vance (IRE)","7","Nash, J A","4","Horgan, C","4","115","50",,"54","1 mins 29.43s","89.43","30.7","69","7","17","Flat","115.86190454632862","15.258454934331233","4","4","1540","0","Handicap","dwelt, always towards rear","19","None","Right Handed","Blnk","152","20","Outstrip","Undulating",
"2022-05-02","17:15:00","Curragh","Keadeen Hotel Handicap (47-75)","3yo+","Irish",,"6f ","5841","Yielding To Soft","23","1st",,"Midnight Fire (IRE)","19","Harty, Edward and Patrick","5","McDonogh, D P","0","138","3.33","(Fav)","71","1 mins 16.15s","76.15",,"65","6","1","Flat","5.7","2.1258728","4","4","1320","0","Handicap","tracked leaders, 8th halfway, ridden into 3rd 2f out, stayed on into 2nd 1f out, pressed leader final furlong, led last 50 yards, kept on well","7","None","Straight","CkPc TT","26","15","Mayson","Undulating",
"2022-05-02","17:15:00","Curragh","Keadeen Hotel Handicap (47-75)","3yo+","Irish",,"6f ","5841","Yielding To Soft","23","2nd","0.75","Elanora (IRE)","22","Grassick, M C","4","Lee, W J","0","140","25",,"73","1 mins 16.15s","76.15","0.75","65","6","2","Flat","30.746435783","7.405828","4","4","1320","0","Handicap","disputed, led after 2f, ridden 1 1/2f out, strongly pressed final furlong, headed final 50 yards","5","None","Straight","Blnk","194","11","No Nay Never (USA)","Undulating",
"2022-05-02","17:15:00","Curragh","Keadeen Hotel Handicap (47-75)","3yo+","Irish",,"6f ","5841","Yielding To Soft","23","3rd","0.5","Inishmot Prince (IRE)","26","McCourt, T G","4","Ryan, J J G","7","127","8",,"67","1 mins 16.15s","76.15","1.25","65","6","3","Flat","12.5","3.3936044792976356","4","4","1320","0","Handicap","tracked leaders, 7th halfway, ridden into 2nd 2f out, under pressure in 3rd 1f out, kept on same pace final furlong","9","None","Straight",,"20","8","Elzaam (AUS)","Undulating",
"2022-05-02","17:15:00","Curragh","Keadeen Hotel Handicap (47-75)","3yo+","Irish",,"6f ","5841","Yielding To Soft","23","4th","SH","Claras Approach (IRE)","28","Lynch, Miss Jennifer Anne","4","Enright, M A","0","129","8",,"62","1 mins 16.15s","76.15","1.3","65","6","4","Flat","12","3.135276","4","4","1320","0","Handicap","tracked leaders, 5th halfway, ridden in 7th 2f out, under pressure in 4th 1f out, kept on same pace final furlong","16","None","Straight",,"37","10","Dawn Approach (IRE)","Undulating",
